Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1788760983,2,,Aggregated,7.700000,0.000000,110,130,140,150,230,270,330,340,12000,12000,12000,341,0,110,170.76215515175392,94.77759897708893,11804.785870015621,107.55718475073314
1788760984,2,,Aggregated,8.100000,0.000000,110,130,140,160,230,280,330,340,12000,12000,12000,350,0,110,170.45398554099458,93.46779179759324,11804.785870015621,108.08285714285714
1788760985,2,,Aggregated,8.100000,0.000000,110,130,140,150,230,280,330,340,12000,12000,12000,357,0,110,169.67918644385304,93.46779179759324,11804.785870015621,108.11484593837535
1788760986,2,,Aggregated,8.100000,0.000000,110,130,140,150,230,270,330,340,12000,12000,12000,364,0,110,168.91991995993982,93.46779179759324,11804.785870015621,108.14835164835165
1788760987,2,,Aggregated,8.100000,0.000000,110,130,140,150,230,270,330,340,12000,12000,12000,373,0,110,167.54520017199278,93.46779179759324,11804.785870015621,107.85522788203754
1788760988,2,,Aggregated,8.100000,0.000000,110,130,140,150,230,270,330,340,12000,12000,12000,380,0,110,166.56615515607163,93.46779179759324,11804.785870015621,107.63157894736842
1788760989,2,,Aggregated,8.000000,0.000000,110,130,140,150,230,270,330,340,12000,12000,12000,388,0,110,165.50950999863772,93.46779179759324,11804.785870015621,107.3917525773196
1788760990,2,,Aggregated,8.000000,0.000000,110,120,130,150,230,270,330,340,12000,12000,12000,396,0,110,164.4179909501808,93.46779179759324,11804.785870015621,107.16161616161617
1788760991,2,,Aggregated,8.000000,0.000000,110,130,130,150,220,270,320,340,12000,12000,12000,404,0,110,163.51797160955311,93.46779179759324,11804.785870015621,106.94059405940594
1788760992,2,,Aggregated,8.000000,0.000000,110,130,130,150,230,270,320,340,12000,12000,12000,410,0,110,163.63387308594565,93.46779179759324,11804.785870015621,107.25365853658536
1788760993,2,,Aggregated,7.900000,0.000000,110,130,140,150,230,280,320,340,12000,12000,12000,418,0,110,163.83375738898926,93.46779179759324,11804.785870015621,107.72488038277513
1788760994,4,,Aggregated,7.700000,0.000000,110,130,140,150,230,280,330,340,12000,12000,12000,432,0,110,163.80972729799666,93.46779179759324,11804.785870015621,107.57870370370371
